Index,POSTCODE,CURRENT_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,TRANSACTION_TYPE,ENERGY_CONSUMPTION_CURRENT,TOTAL_FLOOR_AREA,ENERGY_TARIFF,FLOOR_LEVEL,GLAZED_TYPE,GLAZED_AREA,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,HOT_WATER_ENERGY_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,WINDOWS_ENERGY_EFF,WALLS_ENERGY_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,CONSTRUCTION_AGE_BAND,TENURE
17001,53.2421,49,3,2,2,684,39,0,0,5,3,2,2,60,3,10,0,3,4,200,4,2,4,60,4,1987,3
17004,53.3809,71,3,2,7,310,103,24,0,4,3,6,6,33,3,22,0,4,4,250,4,3,2,33,3,2007,1
17006,53.2667,67,3,2,7,225,96,24,0,3,3,4,4,30,4,10,0,3,4,250,4,4,4,30,3,1987,1
17017,53.4703,61,1,2,2,174,231,12,0,5,3,6,6,92,3,10,0,3,2,250,4,3,4,92,5,1900,3
17018,53.4703,39,1,1,7,316,113,12,0,5,3,5,5,55,3,10,0,3,1,250,4,3,3,55,4,1915,1
17019,53.2558,76,1,1,13,151,202,12,0,3,3,5,5,100,4,10,0,3,4,200,4,4,4,100,5,1940,1
17023,53.2667,77,1,4,2,152,108,12,0,4,3,4,4,58,4,12,0,4,4,250,4,4,4,58,4,2004,3
17026,53.5379,68,1,2,7,244,72,12,0,5,3,5,5,100,5,10,0,3,4,270,4,4,4,100,5,1993,1
17027,53.3809,58,1,1,14,294,101,12,0,3,3,5,5,100,4,10,0,3,2,100,3,4,4,100,5,1958,5
17032,53.2558,68,1,4,7,238,69,24,0,5,3,4,4,73,4,10,0,3,4,350,5,4,4,73,5,1987,1
17033,53.2421,65,3,2,7,250,99,12,0,5,3,4,4,25,4,10,0,3,3,270,4,4,4,25,3,1971,1
17039,53.5379,52,1,2,2,228,127,12,0,5,3,6,6,38,3,10,0,3,2,270,4,3,4,38,3,1940,3
17045,53.2558,67,3,2,7,212,119,12,0,5,3,7,6,67,4,10,0,3,4,300,5,4,4,67,4,1979,1
17047,53.2558,66,1,2,7,229,127,12,0,3,3,7,7,33,4,11,0,3,4,150,4,4,4,33,3,1999,1
17048,53.2558,64,1,1,7,275,72,12,0,3,3,5,5,56,3,21,0,3,4,150,4,4,3,56,4,1999,1
17049,53.2667,68,1,2,7,238,84,12,0,5,3,5,5,64,4,11,0,3,4,200,4,4,4,64,4,1999,1
17054,53.3809,53,1,2,7,205,122,12,0,5,3,6,6,31,3,10,0,3,4,270,4,3,4,31,3,1987,1
17058,53.5379,59,1,4,2,310,78,0,0,7,3,5,5,31,4,10,0,4,1,200,4,4,3,31,3,1915,3
17061,53.2667,75,1,2,7,102,155,12,0,4,3,7,7,31,4,12,0,4,4,300,5,4,4,31,3,2004,1
17067,53.2667,39,3,2,7,435,75,12,0,5,3,4,4,57,2,10,0,3,4,300,5,3,3,57,4,1958,1
17068,53.2558,53,3,2,14,325,100,12,0,5,3,5,5,8,4,10,0,3,2,50,2,4,3,8,1,1971,3
17070,53.3809,75,3,3,2,186,46,12,0,4,3,3,3,60,4,12,0,4,4,270,4,4,4,60,4,2004,3
17073,53.5379,69,1,2,13,226,75,12,0,7,3,5,5,50,4,10,0,4,4,400,5,4,3,50,4,1971,1
17076,53.2558,70,2,4,7,210,66,12,1,5,3,3,3,13,4,0,0,3,3,100,3,4,4,13,2,1958,1
17079,53.3809,38,1,2,7,264,281,12,0,5,4,12,11,53,2,10,0,3,1,100,3,2,3,53,4,1900,1
17084,53.5817,77,1,2,12,103,523,24,0,4,3,14,14,33,2,22,0,4,4,300,5,5,5,33,3,2004,1
17087,53.2667,43,1,1,7,317,88,12,0,4,3,5,5,100,3,10,0,4,1,300,5,3,3,100,5,1900,1
17091,53.2421,67,3,2,2,241,79,12,0,5,3,4,4,73,4,10,0,3,4,200,4,4,4,73,5,1987,3
17095,53.3809,46,1,1,2,289,92,12,0,5,3,5,5,100,2,20,0,3,3,250,4,2,4,100,5,1915,3
17096,53.2558,83,3,2,7,120,82,24,0,5,3,5,5,93,4,10,0,3,4,300,5,4,4,93,5,1971,1
17097,53.5507,17,1,2,7,395,346,12,0,2,3,9,9,20,1,10,0,1,1,100,3,2,1,20,2,1900,1
17098,53.3809,62,1,2,7,190,121,12,0,4,3,5,5,42,3,11,0,4,4,200,4,3,4,42,3,1999,1
17099,53.5379,68,3,2,7,213,122,12,0,3,3,5,5,62,4,10,0,3,4,200,4,4,4,62,4,1993,1
17100,53.2421,71,1,2,5,188,133,12,0,4,3,7,7,50,4,22,0,4,4,250,4,4,4,50,4,2004,1
17105,53.2667,40,1,2,14,161,158,12,0,4,3,6,6,89,3,11,0,4,4,100,3,3,4,89,5,1999,1
17107,53.2558,70,1,2,7,211,94,12,0,5,3,5,5,50,3,11,0,3,4,250,4,4,4,50,4,1999,1
17108,53.5379,32,3,2,7,622,75,24,0,3,3,4,3,70,1,10,0,3,4,200,4,3,3,70,5,1979,1
17110,53.2667,77,1,1,7,153,93,12,0,4,3,4,4,73,4,12,0,4,4,270,4,4,4,73,5,2004,1
17119,53.2667,63,1,1,2,472,76,0,0,5,3,5,5,100,3,10,0,3,4,200,4,3,4,100,5,1958,3
17122,53.5379,71,3,3,1,242,44,12,0,4,3,2,2,71,4,10,0,4,3,200,4,4,4,71,5,1958,5
17126,53.5379,71,3,1,7,221,54,24,0,4,3,4,4,100,4,10,0,4,4,250,4,4,4,100,5,1993,1
17130,53.2558,72,1,2,7,187,93,24,0,5,3,5,5,100,4,12,0,3,4,150,4,4,4,100,5,2004,1
17132,53.2667,66,1,1,11,245,76,12,0,4,3,4,4,50,4,10,0,4,3,300,5,4,4,50,4,1958,5
17133,53.4703,41,1,1,0,328,93,12,0,3,3,5,5,67,3,20,0,3,2,75,3,3,3,67,4,1940,1
17138,53.5009,33,1,1,14,362,100,12,0,0,3,5,5,64,2,10,0,1,2,270,4,3,1,64,4,1915,3
17143,53.5009,42,1,1,7,392,69,12,0,4,3,4,4,38,3,10,0,4,1,300,5,2,3,38,3,1915,1
17150,53.2558,72,3,2,7,178,89,12,0,7,3,4,4,77,4,12,0,4,4,300,5,4,4,77,5,2004,1
17157,53.5379,73,1,3,7,189,64,12,0,4,3,4,4,63,4,12,0,4,4,200,4,4,4,63,4,2004,1
17161,53.5379,57,1,3,14,363,62,12,0,3,3,4,4,63,4,20,0,3,1,150,4,4,4,63,4,1915,3
17165,53.4703,60,3,1,1,353,49,12,0,4,3,3,3,50,3,10,0,4,4,300,5,4,3,50,4,1993,5
17169,53.5379,60,1,2,7,251,184,12,0,4,3,7,7,11,4,10,0,2,3,100,3,4,3,11,2,1979,1
17185,53.3809,44,3,2,7,261,103,24,0,5,3,5,5,100,2,10,0,3,4,300,5,2,3,100,5,1987,1
17189,53.3809,75,3,2,12,159,75,12,0,5,3,4,4,100,3,10,0,3,4,270,4,5,5,100,5,1987,1
17200,53.4703,80,3,4,9,148,53,12,0,5,3,3,3,50,1,10,0,3,4,200,4,4,2,50,4,1958,5
17202,53.2667,70,3,2,7,216,75,0,0,4,3,3,3,22,4,11,0,4,4,250,4,4,4,22,2,1999,1
17209,53.5379,55,1,1,2,160,90,12,0,5,3,5,5,100,2,10,0,3,4,200,4,2,4,100,5,1900,3
17212,53.2558,66,3,2,7,219,127,12,0,5,3,5,5,86,4,10,0,3,4,200,4,4,4,86,5,1979,1
17215,53.5817,70,1,1,7,210,80,12,0,3,3,5,5,80,4,10,0,3,4,150,4,4,4,80,5,1958,1
17217,53.4703,61,1,2,7,274,115,12,0,3,3,6,6,54,3,20,0,3,4,300,5,4,3,54,4,1979,1
17221,53.2558,77,1,1,7,138,168,12,0,4,3,8,8,100,4,10,0,4,3,400,5,4,4,100,5,1958,1
17223,53.2667,69,1,4,0,222,80,12,0,4,3,4,4,100,4,10,0,4,3,300,5,4,4,100,5,1958,3
17225,53.5379,78,1,2,7,132,227,12,0,4,3,7,7,44,4,12,0,4,4,250,4,4,4,44,3,2004,1
17226,53.2558,62,1,1,5,303,67,12,0,5,3,5,5,73,3,10,0,3,4,270,4,4,4,73,5,1987,1
17232,53.2421,67,1,2,7,200,219,12,0,5,3,8,8,93,4,20,0,3,3,250,4,4,4,93,5,1915,1
17242,53.5379,56,3,2,7,181,272,12,0,4,3,8,8,98,3,20,0,4,4,300,5,3,4,98,5,1987,1
17245,53.3809,68,3,2,7,212,149,12,0,4,3,6,6,14,4,10,0,4,4,250,4,4,3,14,2,1987,1
17256,53.5817,64,3,2,7,264,60,12,0,5,3,4,4,43,4,10,0,3,4,300,5,4,4,43,3,1987,1
17263,53.2558,68,1,2,7,191,157,12,0,5,3,7,7,62,4,10,0,3,4,200,4,4,4,62,4,1979,1
17267,53.5379,47,1,1,7,221,258,12,0,5,3,8,8,23,2,10,0,3,1,200,4,3,3,23,2,1900,1
17279,53.4703,35,1,1,2,479,68,24,0,5,3,3,3,86,2,10,0,3,1,250,4,2,2,86,5,1915,3
17285,53.4703,65,1,1,9,264,117,12,0,5,3,8,8,64,3,20,0,3,4,150,4,4,2,64,4,1940,1
17286,53.3809,75,1,2,7,158,119,12,0,4,3,6,6,41,4,12,0,4,4,270,4,4,4,41,3,2004,3
17291,53.2667,60,3,1,7,348,47,12,0,5,3,4,4,60,4,10,0,3,3,150,4,4,3,60,4,1958,1
17294,53.2421,21,1,1,0,536,89,12,0,0,1,5,2,30,1,20,0,2,2,50,2,2,2,30,3,1958,1
17295,53.2558,47,1,2,7,233,229,12,0,4,3,8,8,23,3,10,0,4,2,75,3,3,4,23,2,1971,1
17296,53.3809,75,1,1,7,172,75,12,0,4,3,4,4,33,4,22,0,4,4,270,4,4,4,33,3,2007,1
17299,53.2558,69,3,1,7,236,61,12,0,5,3,3,3,100,4,10,0,3,4,270,4,4,4,100,5,1958,1
17302,53.2667,78,0,3,7,135,129,12,2,4,3,4,4,31,4,0,0,4,4,300,5,4,4,31,3,2007,1
17306,53.5379,58,1,2,7,294,131,12,0,4,3,7,7,79,4,20,0,4,1,150,4,4,4,79,5,1940,1
17308,53.3809,59,1,2,7,277,198,12,0,3,3,7,7,38,4,10,0,3,2,75,3,4,4,38,3,1971,1
17311,53.2421,64,1,4,7,283,60,12,0,5,3,3,3,30,4,10,0,3,1,150,4,4,4,30,3,1900,1
17317,53.2558,35,1,3,0,375,80,12,0,3,3,5,5,50,2,10,0,2,1,100,3,2,3,50,4,1900,1
17332,53.5379,79,1,3,7,135,59,12,0,4,3,3,3,62,4,12,0,4,4,250,4,4,4,62,4,2007,1
17334,53.5379,72,1,2,7,214,134,12,0,4,3,7,7,60,2,10,0,4,3,100,3,4,3,60,4,1958,1
17346,53.3809,47,3,2,2,307,71,12,0,3,3,4,4,71,3,10,0,3,2,200,4,3,3,71,5,1940,3
17362,53.3809,56,1,2,7,190,245,24,0,5,3,7,7,100,1,10,0,3,4,200,4,3,4,100,5,1993,1
17368,53.2667,41,3,2,7,314,90,24,0,5,3,5,5,33,3,10,0,3,2,100,3,3,3,33,3,1971,1
17378,53.2558,70,1,2,12,195,144,12,0,4,3,6,6,67,3,12,0,4,4,200,4,4,3,67,4,2004,1
17379,53.2667,63,3,2,14,260,119,24,0,5,4,7,7,31,4,10,0,3,2,75,3,4,4,31,3,1958,1
17385,53.3809,46,1,1,14,279,102,12,0,5,3,5,5,100,2,10,0,3,2,300,5,3,4,100,5,1940,1
17386,53.3809,65,3,2,7,257,82,12,0,3,3,3,3,17,4,10,0,3,4,300,5,4,4,17,2,1958,1
17389,53.5379,58,3,2,13,119,130,12,0,5,3,4,3,71,2,10,0,3,4,150,4,2,3,71,5,1979,1
17394,53.2558,67,1,4,2,258,59,12,0,5,3,3,3,67,4,10,0,3,4,150,4,4,4,67,4,1993,3
17396,53.4703,74,1,2,7,168,223,12,0,4,3,8,8,30,4,12,0,4,4,250,4,4,3,30,3,2004,1
17399,53.3809,67,3,3,12,254,48,12,0,4,3,3,3,71,1,20,0,4,4,200,4,4,3,71,5,1958,5
17402,53.2558,74,1,2,7,194,128,12,0,4,3,5,5,15,2,10,0,4,4,250,4,4,3,15,2,1971,1
17404,53.2667,67,1,1,0,233,86,12,0,4,3,4,4,100,4,10,0,4,3,300,5,4,4,100,5,1958,1
17420,53.5379,32,1,2,3,302,218,0,0,3,3,10,10,33,3,10,0,3,1,150,4,3,3,33,3,1900,1
17424,53.3809,49,3,1,0,316,50,12,0,3,3,4,4,57,3,20,0,3,2,100,3,3,4,57,4,1958,3
17427,53.5379,68,1,1,7,231,80,12,0,3,3,5,5,11,4,10,0,3,4,270,4,4,4,11,2,1971,1
17431,53.3809,51,3,2,7,486,112,24,0,5,3,5,5,80,1,12,0,3,4,150,4,3,3,80,5,1987,1
17433,53.2558,86,1,2,7,110,131,12,0,3,3,7,7,85,4,10,0,3,4,300,5,4,4,85,5,1987,1
17436,53.5379,67,3,2,7,239,83,24,0,5,3,6,6,100,4,10,0,3,3,250,4,4,4,100,5,1971,1
17439,53.2558,51,3,1,1,590,50,24,0,3,3,3,3,83,1,10,0,3,4,250,4,3,2,83,5,1958,5
17446,53.2421,50,1,2,2,324,153,12,0,4,3,6,6,85,3,10,0,4,1,300,5,4,3,85,5,1900,3
17450,53.5379,63,1,2,7,242,177,12,0,3,3,7,7,39,4,10,0,3,4,270,4,4,4,39,3,1940,1
17451,53.2421,69,1,2,14,195,157,24,0,5,3,8,8,31,4,10,0,3,4,75,3,4,3,31,3,1971,1
17453,53.2558,68,1,2,7,225,100,12,0,5,3,6,6,100,4,11,0,3,4,270,4,4,3,100,5,1999,1
17460,53.5379,61,1,1,7,294,85,12,0,5,3,5,5,38,4,20,0,3,1,200,4,4,4,38,3,1915,1
17462,53.3809,39,1,1,0,331,83,12,0,3,3,5,5,100,2,10,0,3,2,200,4,2,4,100,5,1958,5
17463,53.5379,65,1,3,1,255,90,12,0,3,3,5,5,36,3,10,0,3,4,300,5,4,3,36,3,1958,5
17474,53.5379,62,1,3,2,278,96,24,0,5,3,4,4,100,4,10,0,3,1,250,4,4,4,100,5,1915,3
17492,53.2667,57,3,2,2,232,105,12,0,5,3,5,5,50,3,10,0,3,4,100,3,3,4,50,4,1987,3
17494,53.3809,43,1,2,7,223,463,12,0,0,3,9,9,65,3,10,0,1,1,300,5,2,5,65,4,1900,1
17501,53.5379,58,1,2,7,258,262,24,0,3,3,9,9,24,4,10,0,3,2,200,4,4,3,24,2,1900,1
17507,53.4703,35,1,2,7,530,102,12,0,2,3,5,5,57,2,10,0,4,1,270,4,4,1,57,4,1900,1
17510,53.4703,63,1,3,7,325,55,12,0,5,3,2,2,33,2,10,0,3,1,300,5,4,3,33,3,1915,1
17512,53.2421,65,1,1,7,181,133,12,0,4,3,5,5,40,2,10,0,4,3,270,4,4,3,40,3,1940,1
17517,53.2558,65,1,2,7,251,92,12,0,3,3,5,5,89,4,10,0,3,4,100,3,4,4,89,5,1971,1
17521,53.2558,73,1,3,1,187,80,24,0,5,3,3,3,67,4,10,0,3,3,250,4,4,4,67,4,1971,5
17526,53.2558,68,1,2,7,201,115,12,0,3,3,6,6,54,4,11,0,3,4,150,4,4,4,54,4,1999,1
17528,53.5379,72,2,3,14,228,45,12,1,5,3,2,2,100,4,0,0,3,1,100,3,4,4,100,5,1915,1
17529,53.2667,66,1,1,11,259,87,24,0,4,3,5,5,80,4,10,0,4,3,200,4,4,4,80,5,1958,5
17530,53.4703,53,3,1,1,583,51,24,0,4,3,3,3,67,1,10,0,4,4,200,4,3,3,67,4,1958,5
17536,53.3809,63,1,2,7,258,145,12,0,5,3,5,5,100,4,10,0,3,1,270,4,4,4,100,5,1900,1
17540,53.2558,67,1,3,1,231,80,24,0,4,3,5,5,10,4,10,0,4,3,150,4,4,4,10,2,1958,5
17545,53.3809,57,1,4,2,343,78,12,0,5,3,4,4,6,4,10,0,2,1,250,4,4,3,6,1,1900,3
17569,53.2667,70,1,3,0,208,83,12,0,3,3,4,4,100,4,10,0,3,3,300,5,4,4,100,5,1958,3
17576,53.5379,80,2,4,2,301,33,24,2,4,3,2,2,100,3,0,0,4,4,270,4,3,2,100,5,2004,3
17577,53.5379,60,1,1,7,255,128,12,0,5,3,7,7,54,4,20,0,3,1,250,4,4,4,54,4,1915,1
17587,53.2667,72,3,2,12,154,133,12,0,3,3,4,4,36,2,20,0,3,4,270,4,2,3,36,3,1993,1
17592,53.5507,46,1,2,7,263,137,0,0,4,3,5,5,78,3,10,0,4,1,270,4,3,4,78,5,1900,1
17597,53.2667,68,3,1,11,530,64,24,0,4,3,3,3,75,3,10,0,4,2,300,5,3,2,75,5,1958,5
17599,53.5379,70,3,2,7,201,101,12,0,5,3,5,5,58,4,10,0,3,4,250,4,4,3,58,4,1987,1
17602,53.4703,55,1,2,5,305,158,12,0,3,4,7,7,30,4,20,0,3,2,150,4,4,4,30,3,1900,1
17606,53.2667,63,1,4,7,297,56,24,0,5,3,3,3,57,3,11,0,3,4,150,4,4,4,57,4,1999,1
17607,53.5379,75,1,3,7,180,59,12,0,4,3,3,3,58,4,12,0,4,4,250,4,4,4,58,4,2007,1
17612,53.2421,70,2,2,2,215,87,12,2,4,3,4,4,100,4,0,0,4,2,250,4,4,4,100,5,1915,3
17613,53.2558,64,1,1,2,290,61,12,0,5,3,3,3,67,3,10,0,3,4,150,4,4,3,67,4,1987,3
17631,53.3809,43,1,2,7,265,171,24,0,3,3,8,8,57,3,20,0,3,2,270,4,3,4,57,4,1940,1
17634,53.2558,33,1,2,7,298,195,12,0,3,3,7,7,27,2,10,0,3,1,200,4,2,3,27,3,1900,1
17636,53.5379,75,1,1,7,154,131,12,0,4,3,6,6,43,4,10,0,4,4,100,3,4,2,43,3,1979,1
17637,53.3809,65,1,2,7,223,209,12,0,0,3,5,5,92,4,10,0,1,2,250,4,4,4,92,5,1900,1
17647,53.3809,41,1,2,7,363,165,24,0,4,4,8,8,100,2,10,0,4,3,270,4,1,4,100,5,1915,1
17650,53.4703,55,1,1,2,259,90,12,0,5,3,4,4,100,3,10,0,3,4,200,4,3,4,100,5,1900,3
17654,53.5817,32,1,2,14,313,182,24,0,5,3,8,8,21,3,10,0,3,2,50,2,3,1,21,2,1915,1
17661,53.2667,48,1,2,7,355,276,12,0,5,3,6,6,94,4,10,0,1,2,50,2,4,4,94,5,1900,1
17665,53.2558,68,1,1,0,222,97,12,0,4,3,5,5,27,4,20,0,4,4,100,3,4,4,27,3,1958,1
17670,53.3809,72,1,2,13,133,244,12,0,3,3,10,10,45,3,10,0,3,1,300,5,4,3,45,4,1900,0
17678,53.5379,61,1,1,7,292,80,12,0,5,3,4,4,44,4,10,0,3,1,100,3,4,4,44,3,1915,1
17683,53.2558,63,1,2,7,272,91,12,0,3,3,5,4,30,4,20,0,3,4,200,4,4,3,30,3,1940,1
17684,53.4703,64,1,2,7,260,151,12,0,4,3,8,8,73,4,10,0,4,1,300,5,4,4,73,5,1900,1
17695,53.2558,73,1,1,0,177,97,12,0,0,1,5,5,43,4,10,0,4,3,200,4,4,4,43,3,1979,3
17698,53.2667,65,1,2,7,245,113,12,0,4,3,6,6,100,3,11,0,4,4,200,4,4,4,100,5,1999,1
17701,53.2558,66,1,2,14,211,191,24,0,5,3,9,8,69,4,10,0,3,2,250,4,4,3,69,4,1958,1
17702,53.3809,63,3,2,2,221,69,12,0,5,3,4,4,73,3,10,0,3,4,400,5,3,4,73,5,1979,3
17704,53.5379,72,1,2,7,191,100,12,0,4,3,6,6,73,4,22,0,4,4,200,4,4,4,73,5,2004,1
17706,53.2558,22,1,2,2,365,229,12,0,5,3,10,10,60,1,10,0,2,1,150,4,2,3,60,4,1915,3
17708,53.3809,61,3,2,7,194,112,0,0,3,3,6,6,29,3,21,0,3,4,200,4,3,4,29,3,1999,1
17709,53.5379,68,1,3,2,230,79,12,0,5,3,4,4,50,4,10,0,3,3,200,4,4,3,50,4,1958,3
17716,53.5379,64,1,1,2,267,88,12,0,4,3,5,5,67,4,20,0,4,1,250,4,4,4,67,4,1915,3
17720,53.2558,69,1,2,7,223,86,12,0,4,3,5,5,46,4,10,0,4,4,250,4,4,4,46,4,1971,1
17724,53.5379,73,1,3,2,176,105,12,0,4,3,5,5,87,4,12,0,4,4,200,4,4,4,87,5,2004,3
17729,53.4703,49,2,1,7,422,86,12,1,0,3,4,4,29,3,0,0,1,1,75,3,4,3,29,3,1900,1
17730,53.3809,57,1,3,2,270,61,12,0,5,3,3,3,100,3,10,0,3,1,300,5,3,4,100,5,1900,3
17734,53.2667,25,3,2,7,583,72,12,0,5,3,3,3,30,2,10,0,2,2,100,3,2,1,30,3,1915,1
17746,53.5379,62,1,1,7,284,87,12,0,5,3,5,5,67,4,20,0,3,1,250,4,4,3,67,4,1915,1
17755,53.5379,21,1,1,14,398,151,12,0,4,3,7,6,21,1,20,0,4,1,300,5,2,4,21,2,1915,1
17762,53.5379,42,3,2,7,272,140,12,0,5,3,4,4,100,2,10,0,3,3,100,3,3,1,100,5,1958,1
17763,53.5379,46,1,1,2,440,79,12,0,5,3,4,4,100,2,10,0,3,1,270,4,4,1,100,5,1915,3
17770,53.2421,55,3,2,13,342,90,12,0,3,3,5,5,82,4,10,0,3,4,270,4,4,4,82,5,1958,1
17772,53.5379,73,1,1,7,193,62,12,0,5,3,4,4,50,4,12,0,3,4,100,3,4,4,50,4,2004,1
17782,53.3809,74,1,2,7,166,167,12,0,4,3,10,10,89,4,12,0,4,4,300,5,4,4,89,5,2004,1
17784,53.5379,67,3,1,1,249,54,12,0,4,3,3,3,75,4,10,0,4,3,200,4,4,4,75,5,1958,5
17785,53.2667,75,1,3,14,177,82,12,0,4,3,5,5,60,4,10,0,4,4,250,4,4,4,60,4,1940,1
17795,53.2667,56,1,2,14,295,150,24,0,5,3,7,7,84,4,10,0,3,2,200,4,4,4,84,5,1971,1
17799,53.3809,65,3,2,9,136,162,12,0,3,3,6,6,28,2,10,0,3,4,50,2,2,1,28,3,1987,1
17801,53.4703,71,1,3,2,238,55,12,0,5,3,3,3,83,4,10,0,3,4,250,4,4,4,83,5,1987,3
17808,53.5817,68,3,1,7,265,51,12,0,5,3,3,3,100,4,10,0,3,4,100,3,4,4,100,5,1987,1
17812,53.3809,43,1,1,7,201,120,12,0,4,3,5,5,95,2,10,0,4,1,250,4,2,4,95,5,1900,1
17816,53.2421,61,3,2,7,287,89,24,0,3,3,5,5,84,4,10,0,3,4,270,4,4,3,84,5,1971,1
17820,53.2667,65,3,1,11,271,57,12,0,4,3,4,4,86,4,10,0,4,3,250,4,4,4,86,5,1940,5
17822,53.5009,20,1,2,14,337,94,12,0,4,3,5,5,50,2,10,0,4,2,270,4,2,3,50,4,1940,3
17826,53.5379,66,1,1,7,224,93,12,0,4,3,4,4,22,4,10,0,4,4,100,3,4,3,22,2,1958,1
17833,53.2558,67,1,2,7,214,121,12,0,3,3,5,5,10,4,11,0,3,4,300,5,4,4,10,2,1999,1
17836,53.2667,56,3,1,7,193,53,12,0,5,3,2,2,100,2,12,0,3,4,250,4,2,5,100,5,2004,1
17842,53.5379,72,1,1,7,198,83,12,0,5,3,5,5,67,4,10,0,3,4,250,4,4,4,67,4,1958,1
17844,53.5379,55,1,2,7,333,105,12,0,5,3,5,5,100,4,20,0,3,2,50,2,4,4,100,5,1958,1
17846,53.5379,71,3,1,1,205,66,24,0,3,3,3,3,38,4,21,0,3,4,150,4,4,4,38,3,1999,5
17848,53.5379,18,1,3,7,567,81,12,0,5,3,4,1,22,3,10,0,2,1,50,2,1,2,22,2,1915,1
17851,53.2558,69,1,1,2,231,67,24,0,5,3,5,5,63,4,10,0,3,4,200,4,4,4,63,4,1993,3
17857,53.5379,50,1,2,12,377,107,12,0,4,3,6,6,100,4,10,0,4,1,200,4,4,4,100,5,1900,1
17859,53.5379,62,3,1,13,284,54,12,0,3,3,4,4,100,1,10,0,3,4,300,5,4,3,100,5,1979,1
17860,53.5379,57,1,2,7,301,106,12,0,5,3,6,6,33,4,10,0,2,2,150,4,4,4,33,3,1900,1
17863,53.2667,52,1,2,7,510,134,24,0,5,3,6,6,18,3,10,0,3,4,250,4,3,2,18,2,1958,1
17868,53.2558,70,1,2,7,193,141,12,0,4,3,7,7,100,4,10,0,4,4,200,4,4,4,100,5,1979,1
17870,53.2667,76,1,2,7,163,89,12,0,4,3,4,4,100,4,12,0,4,4,250,4,4,4,100,5,2004,1
17872,53.5379,54,1,3,7,328,85,12,0,5,3,5,5,20,4,20,0,3,1,300,5,4,4,20,2,1915,1
17876,53.5379,35,1,1,2,410,80,12,0,5,3,4,4,100,1,10,0,3,2,150,4,1,4,100,5,1900,3
17878,53.2421,47,3,2,7,583,63,24,0,5,3,3,3,57,1,20,0,3,4,200,4,3,2,57,4,1987,3
17880,53.3809,65,3,2,7,261,76,0,0,3,3,4,4,20,4,10,0,3,3,270,4,4,3,20,2,1971,1
17884,53.2421,71,3,2,3,291,69,18,0,4,3,4,4,100,3,12,0,4,4,300,5,3,4,100,5,2007,1
17888,53.3809,59,1,1,7,306,73,12,0,5,3,3,2,17,4,10,0,3,2,150,4,4,3,17,2,1900,1
17889,53.5379,61,1,3,2,301,76,12,0,3,3,4,4,100,4,10,0,3,1,200,4,4,4,100,5,1915,3
17896,53.2667,72,1,1,13,200,85,12,0,3,3,4,4,18,4,10,0,3,4,100,3,4,4,18,2,1958,1
17897,53.5379,57,1,2,7,300,145,12,0,5,3,7,7,100,4,10,0,3,1,200,4,4,3,100,5,1900,1
17905,53.2667,14,2,2,14,404,89,12,1,0,3,5,4,22,2,0,0,1,1,50,2,2,2,22,2,1900,1
17908,53.5379,53,3,2,7,307,209,0,0,3,3,6,6,25,1,10,0,3,4,250,4,3,3,25,3,1979,1
17909,53.2558,78,1,2,7,131,211,12,0,7,3,8,8,25,4,12,0,4,4,270,4,4,5,25,3,2004,1
17911,53.3809,72,1,2,7,171,122,12,0,4,3,7,7,7,4,12,0,4,4,250,4,4,4,7,1,2004,1
17918,53.2558,62,1,2,7,240,215,24,0,5,4,9,9,23,4,21,0,3,4,100,3,4,4,23,2,1999,1
17923,53.2667,55,1,2,7,209,178,12,0,3,3,7,7,79,3,10,0,3,1,150,4,3,4,79,5,1900,1
17925,53.5817,66,3,1,7,261,67,12,0,5,3,3,3,50,4,10,0,3,4,250,4,4,2,50,4,1979,1
17943,53.2558,70,3,2,7,201,108,24,0,5,3,6,6,100,4,10,0,3,3,200,4,4,4,100,5,1958,1
17948,53.2667,65,1,2,7,161,171,12,0,4,3,7,7,22,2,11,0,4,4,350,5,3,4,22,2,1999,1
17953,53.3809,75,1,2,7,153,107,12,0,4,3,6,6,67,4,12,0,4,4,270,4,4,4,67,4,2007,1
17960,53.3809,63,3,2,7,186,90,24,0,5,3,5,5,33,1,10,0,3,4,300,5,2,4,33,3,1987,1
17961,53.5817,67,1,2,13,259,86,12,0,3,3,6,6,80,2,10,0,3,4,100,3,4,4,80,5,1987,1
17962,53.2421,43,1,1,7,408,113,12,0,5,3,5,5,25,2,10,0,3,1,75,3,4,4,25,3,1900,1
17971,53.2558,74,1,2,7,176,68,12,0,4,3,5,5,100,4,12,0,4,4,300,5,4,4,100,5,2007,1
17984,53.2558,65,1,1,7,252,96,24,0,4,3,5,5,67,4,10,0,4,1,150,4,4,3,67,4,1900,1
17988,53.2558,75,1,2,7,155,230,12,0,4,3,10,10,67,4,22,0,4,4,270,4,4,4,67,4,2004,1
